,6HLL_lig-to-AF_6E59,6HLO_lig-to-AF_6E59,6E59_lig-to-AF_6E59,6HLP_lig-to-AF_6E59,6J21_lig-to-AF_6E59,6J20_lig-to-AF_6E59,7D77_lig-to-AF_7D76,7D76_lig-to-AF_7D76,6D26_lig-to-AF_6D26,6D27_lig-to-AF_6D26,7CX4_lig-to-AF_7CX2,7CX2_lig-to-AF_7CX2,6WGT_lig-to-AF_6A93,6WH4_lig-to-AF_6A93,6A94_lig-to-AF_6A93,6A93_lig-to-AF_6A93,6WHA_lig-to-AF_6A93,5YHL_lig-to-AF_5YHL,5YWY_lig-to-AF_5YHL,7D7M_lig-to-AF_5YHL,6AK3_lig-to-AF_6AK3,6M9T_lig-to-AF_6AK3,7E2Y_lig-to-AF_7E2Y,7E2Z_lig-to-AF_7E2Y,6RZ5_lig-to-AF_6RZ4,6RZ4_lig-to-AF_6RZ4,6K41_lig-to-AF_6K41,6K42_lig-to-AF_6K41,6PS8_lig-to-AF_6ME2,6ME2_lig-to-AF_6ME2,6ME5_lig-to-AF_6ME2,6ME4_lig-to-AF_6ME2,6ME3_lig-to-AF_6ME2,6RZ6_lig-to-AF_6RZ6,6RZ9_lig-to-AF_6RZ6,6RZ8_lig-to-AF_6RZ6,6RZ7_lig-to-AF_6RZ6,6KUY_lig-to-AF_6KUX,6KUX_lig-to-AF_6KUX,6IIV_lig-to-AF_6IIU,6IIU_lig-to-AF_6IIU,5ZKP_lig-to-AF_5ZKP,5ZKQ_lig-to-AF_5ZKP,6ME6_lig-to-AF_6ME7,6ME9_lig-to-AF_6ME7,6ME8_lig-to-AF_6ME7,6ME7_lig-to-AF_6ME7,6Z10_lig-to-AF_6RNK,6RNK_lig-to-AF_6RNK,7CKZ_lig-to-AF_7CKW,7JOZ_lig-to-AF_7CKW,7CKW_lig-to-AF_7CKW,7CRH_lig-to-AF_7CKW,7CKX_lig-to-AF_7CKW,7CKY_lig-to-AF_7CKW,7JV5_lig-to-AF_7CKW,7JVQ_lig-to-AF_7CKW,7LJD_lig-to-AF_7CKW,7JVP_lig-to-AF_7CKW,7LJC_lig-to-AF_7CKW,6PT0_lig-to-AF_5ZTY,5ZTY_lig-to-AF_5ZTY,6KPF_lig-to-AF_5ZTY,6KPC_lig-to-AF_5ZTY
10,4.096030375379258,7.646354630792001,4.124378946253187,5.449682685009852,7.529909764148178,7.489055901129133,7.303903941895261,4.097206269305167,4.335482773085108,3.7963919465208,,,1.2695610152427685,5.2224811021958475,1.138989627475917,3.9904528361913467,4.752310693154788,4.902075169043603,10.125921901373523,7.25566865988027,1.6018557480879354,3.4366103929172733,6.6175121854812655,30.412808432379478,17.393555423765246,18.20951183951466,5.339137730216068,5.516552658134085,2.4030809334665615,4.402063416786185,5.1960497755622965,5.750723771836095,2.4536660012262135,12.368299392214286,3.6971048130722437,4.3766791356625125,12.313885447488019,4.794995225323072,,5.526457105669942,15.248245295888744,4.195928633302352,3.0953894044328703,2.5298810964569745,5.362320162092798,2.5955739830626303,2.519936121258797,16.568010719122945,16.215198881485232,2.4499872306324217,8.469642108548397,3.6228813968277724,4.142583001138061,1.56844090251106,8.642925074620056,3.1086209742391793,6.071689306283457,2.3091886542917472,1.1308418360810393,3.222430081210733,7.625423777733719,8.330386872156904,0.9927773302151761,0.6409994885460059
11,2.6194474866547632,7.081427959071517,7.710973102660771,9.963353993646942,6.9464635913773956,7.013188430992423,7.325590419994505,4.060099548639238,4.162500888408132,3.705819366369551,,,6.6174268123441236,4.668493853614791,1.342789977442608,10.670236763468912,6.349218706503982,9.834428047816255,7.2802483971964,9.410106516007165,2.0986689323051313,2.237146445969782,6.2580985680481085,28.847649072635807,19.155676052512835,16.10938427239253,6.311859287618063,6.471388127555262,3.009648814776366,5.692402764269672,6.885010799472196,6.116657814793958,3.075447277635995,11.752031194089017,3.458707682856896,5.139102373708123,11.670540251275401,2.6113566565894546,,9.419065324962153,15.029091636830795,3.90469124814853,1.8405091394410558,5.601596909207889,3.58995072018837,5.558943084743768,5.715821451957962,16.983698418400348,12.83048684278693,1.038323154163569,8.018676087061024,5.745962826440598,5.393284589029777,1.615859843822517,8.08344789954746,1.9050915577268708,5.964259317255631,1.0850516848523448,0.8982656489394634,1.905481503236507,8.331246776555236,8.758957411337873,1.1979101985571112,0.6856236673208936
12,2.5393888436255594,6.670606258746751,7.362157129200254,9.592427862463758,6.512541551470087,6.583224035650496,2.9652447679036102,3.7914794855195804,3.6849555753077903,3.139956952220594,,,3.105996328698779,5.34072885030115,5.95950805108107,10.740502364969712,6.398643699684009,7.712293736760372,10.561464864226187,7.310491907759458,1.9613185193284028,1.956781923822413,11.254584186999827,30.346572255690944,17.68154432130257,18.639518170204454,5.808639047763221,5.985942479765839,2.1545206507394083,4.34863203224866,6.091237903588787,6.490168782296361,2.158852571330428,3.9179051116085764,4.464519754730685,5.003495566139992,3.8110135699683876,2.715618120957905,,4.8381215089232965,15.341632716032187,1.5322753396719395,3.1438993900737215,1.3556171244969712,5.338677279221964,1.3666568574080462,1.3584177700721953,15.404785720094507,16.7557241293076,2.0038953041132874,8.852449121654224,5.87519436359636,6.253677070129727,1.0710592528724194,8.976968974813612,0.9704766813867338,0.6748828337048938,2.1258535644981875,5.5205886716307075,0.8009961594481297,5.440914817896768,1.3929664765522367,1.2951792981056647,0.8098353574041219
13,4.475461474911599,6.476841005276039,7.665890201642088,8.974746179398016,6.439062275164485,6.42147578632516,3.0981944504801073,3.703592239419077,4.272441593616692,3.4559439950897755,,,2.2718800647132453,6.008005795841559,5.959895436339287,3.6990168111014308,5.362866105301103,7.506160044268887,9.61663721141911,6.408820788897308,2.1672716173161954,8.619192204999186,6.856279047304827,28.38571759885094,19.752261358327612,18.874135251467003,3.097884464541675,3.353090938041934,2.3306913088518257,4.488776020985629,5.358947598939109,6.287821247937825,2.4395960096628797,4.942004736107419,12.863128504559063,4.284167449596387,4.844674934650905,5.717880925102139,,5.554250245926012,15.637845337522206,3.723832369869209,3.0309583695466777,6.535818657365021,4.796479873447642,6.64044196729427,6.539084734096472,14.962171814288146,16.431786180666705,1.8298184829140582,8.666699326421732,2.9484646691441094,4.044330777595391,3.206153876718867,8.652521116066033,1.9004716617727424,3.39802530962515,1.445905273046701,0.8724797246415238,1.9060478031215042,8.044428082199895,1.209021503691071,1.0731297139491027,0.8985842389367956
14,4.249206661321456,7.4585097949015005,7.811233990200455,4.482743488440843,7.392760073751349,7.340174603555793,3.2062256314061086,3.9862667428358947,4.01752711446871,3.5917515829440556,,,7.298182262347103,7.704492344315274,7.3806872231043466,4.47542733051336,5.33331521509549,9.500694001686545,7.436150326479468,6.732316008157943,2.297754286601635,8.261000734871052,9.211568803521057,29.282757386437364,17.695085495028067,16.83325775715047,5.803143207910478,5.983997110739212,2.566100951282679,4.469439001685435,5.29962800342014,5.036806901903427,2.618679708189125,4.771567076451614,12.372361762370183,3.7303936049882624,4.6981259976575425,3.553861747546456,,5.501115499280072,15.21406280260215,2.134661235066315,4.142252238782631,4.090123255341265,6.423211309656687,4.092774292660653,4.177058989130531,16.39643204626414,17.126340237573533,2.1065260888472506,8.722757951291285,2.948179691887253,4.373051071322917,3.1857140270174784,9.076883435491114,2.2955708595622237,5.242290759788534,1.680395510082747,6.364282095028783,2.354896751615071,5.708434484973595,1.240928813551599,1.1470471369404618,0.6074976699559405
15,2.6741655136704714,7.55110187283684,7.863180169320211,8.79115807015155,7.482211091760126,7.4352474256034435,3.2443093594346317,3.5619477196663856,4.403641449090487,4.23436481242091,,,2.269818687148665,5.471509823426997,6.086114784875723,5.2267483748873795,5.565328740213985,9.899619428610718,9.330150671360341,7.534492222963804,1.8110887495983385,8.344238379649015,8.714245949066147,30.680465068349868,19.847023396334848,18.63856251415668,5.483777719002609,5.664972212518186,3.3996187280083654,4.649795495401757,5.34785781910347,5.021456495095698,3.465904435237642,5.240570170954153,12.227088874871566,4.9619104489972035,5.158415453266869,2.6215815955930433,,9.595217975262162,15.740707559236254,3.9211381833240444,1.666288484174726,6.552045276847635,4.1661164444948815,6.667551641141965,6.52962614591314,16.419674333568995,16.363710050306583,1.9512431521129168,3.71507759749476,2.185319720384956,3.9208884744274743,3.050447724119008,8.624591718862177,1.5339822936805407,3.403592331611278,2.0353738337919234,4.128524271447929,1.4034874487173954,5.425025229645239,8.510979676088578,1.2751154380573029,0.7870168252927605
16,5.01565002964724,7.635873111894917,7.293441403536804,7.051861601523104,7.565575646617228,7.517349511967054,3.328740456715464,5.19922420468882,7.755317972953947,3.187920484146592,,,8.095549415576707,8.101749808500767,1.2697393254485352,10.927234276380043,5.70744966169595,9.140155716424651,7.9421143295854435,6.880390143841804,2.097621832480678,8.547954674525691,7.483027337562834,30.586397882510227,18.99777968190781,19.47969789529445,5.7821034045928235,6.000730310781763,6.981861153354499,4.864173629987507,6.803415150437479,6.8112380120399445,6.959349536489698,3.057052985954631,12.199532638161699,5.464050927108532,2.982451104801475,5.693526502707507,,9.590017357665536,15.71965926809437,3.860033828654716,1.4439439060719736,1.6250962672465967,5.112814283842416,1.518977681111643,1.7168578021412044,16.33927957090897,12.668456031603926,1.2396394879607708,8.771651956231079,2.17688002249927,4.54045451299316,3.0459252711454323,8.788031108953783,5.0935334871233025,5.230032671084897,0.8633442353498472,4.099152292802567,5.057886756722151,5.657554509364879,1.4899862608062602,1.0893515003360703,0.7436529877988373
17,2.505739718785879,6.754839975384229,10.2764598847471,7.679907874212404,6.595940874890622,6.6548080592302785,7.396328920382147,4.1850233415333795,9.843932757018575,3.5762421386371543,,,3.1139985938798604,10.213398686882035,6.229963091172291,3.1901533596384044,6.944795988278718,9.853228224598102,7.449704798809623,7.3978061790412255,2.2044301416108127,8.196802846671016,4.871554938842701,30.39591327054277,19.240435614899074,19.385241611453566,5.789939261296869,5.962564395530812,2.220410915557807,5.434563347250836,7.377192744525017,6.072752871543761,2.1964037240350813,12.363731991292669,4.001674777655274,4.715767736848876,12.32163786381709,5.480287346676241,,8.690960273231196,15.089662330356607,3.472062443156861,0.6666152333732747,2.5675016396103727,2.251415188451886,2.5513752133281917,2.7322047849895874,16.289299093407838,12.56457437117437,0.8370516375195084,8.633746745793074,2.273717912198423,4.177926963219604,,9.186058627348968,6.340791795673618,6.0486522125785065,0.5411266760342738,1.1389103572454666,6.297524045000727,5.578473435437263,1.4070576230843244,1.1416053300086406,0.8079011764260009
18,4.298896594272356,9.87989922299373,3.991567240218105,8.902630798603958,9.84142697612653,9.823546540965042,3.202313134503057,5.305376227876447,10.236363842737532,1.6691317584409469,,,8.004966591042969,6.183218462511666,5.161970254040422,3.841568602908643,7.253026466369274,9.554517323836647,7.885323984033579,5.803321885118887,2.083871841118595,9.040556039426129,7.5196387857505,30.876323045251052,19.188464012796263,18.984451147194566,5.327452359064489,5.544354482568905,2.288069149900717,5.407103603080465,4.969966587641243,6.394738092307195,2.330678166541372,4.540813122458154,4.2351887251296185,5.746112419120776,4.45304528670521,5.703462897973043,,5.495461084158243,15.272871295049857,4.062941862024888,1.6430575808402994,4.556185281162186,5.654679181447737,4.57410255482954,4.58992311331717,17.04321232223883,15.549531681267275,1.9087985183131704,8.90210203042057,1.6078190979058886,5.4200626159752465,,9.136154336818775,1.638954329454698,0.7146735714034738,1.3863771018375977,3.361055371328422,1.5685114153159212,8.315110550040263,1.3708897066928063,1.2309041060074646,1.03001912201105
19,4.191022413002026,6.395789659450767,7.349823342208247,7.229400963919743,6.257969628263057,6.318497664161683,3.331496425978467,5.279770547296057,4.6446283397359815,4.254364098656307,,,2.933083641712372,9.958045381309853,6.019462071864388,5.130134710211054,5.904734267356223,9.63885768879269,9.805918196171726,6.933432156820233,2.06509876498084,8.547455704175249,7.992132235445075,32.9249163708441,17.858357861382956,18.48279241832247,5.644202225845903,5.82052258189394,1.9339391270543493,4.547010385948691,6.416200487455688,6.086904790744874,1.9835393157170937,2.9254626615173573,12.315961103296567,4.019989768473949,2.8339674709248546,4.989090561295704,,8.877075126842934,15.306157350337516,3.705751913104668,1.2037590142837287,4.016620772097957,4.459009062972022,4.022353582719804,4.094525660858905,16.70133892281395,17.339427758310556,2.4509375407101985,9.058218770953092,2.0563691693289665,5.8643513424102,,9.569188345069868,1.1483042124135692,6.087983270505567,2.2340843163556627,4.132263291259411,1.0691397220776615,3.6221086922995602,1.348053500186305,1.7542080368493433,1.2925286310141355
20,2.6586308194212656,10.890217812407931,7.324048323599274,9.079006214491942,10.791371746943227,10.80825696726815,7.188298461504338,4.361587775638853,4.150904369546009,3.4844437075943704,,,2.4046208569495846,7.902007857182097,6.422244312739965,4.043435730305734,8.672374081010169,9.405644141068397,6.52790913176775,7.131415961952688,2.6973021265012624,9.082922899151018,8.419375730486292,31.006308028976626,20.49941537183718,19.016492106873883,3.0755415212759045,3.389499542042372,4.540621494517342,5.053376954555829,6.130367191250841,4.315391078815053,4.565863971569284,3.534829577882873,4.2938699997443575,5.299552297675283,3.488114575067069,3.072517091050422,,9.587456088539428,15.503704251944521,2.185133912911948,1.7205842320845235,2.0990403770677966,6.239153692686075,2.15919977421121,2.1630816777564688,13.456179727182912,16.59419908623062,1.9596785710216262,9.23520000854057,5.802104615438212,4.146750045562793,,9.28021853575572,5.452099700741028,3.431387774732855,2.0172484170894975,5.770262239072693,5.407675335036614,3.9655863063291945,1.3685068286993811,1.2611291412791894,0.6058435942486908
21,4.381910673817887,7.710235195757147,9.910504547974824,9.186913532272623,7.638013546039364,7.602417646248381,3.302814474118498,3.497000730307472,7.9533956852781795,3.7939481351547935,,,2.9153566869074385,7.107700678890285,1.2914665769812566,5.043941899573418,6.304972721577821,7.702911419753298,7.621398568035665,6.693872730866654,1.8616275771627366,7.876134033700451,4.854439681666557,29.02566561608018,17.684184640636236,18.87153358603641,2.7907464583820896,2.8962002506335387,0.9959373888398888,4.4576245482296954,6.96241136802195,6.1541933206089565,0.9808968657992672,3.2891115022628536,4.474494261821699,3.909616497301482,3.229299457865829,2.8589848735841836,,8.67318915821844,15.040810569934608,2.270634484699255,8.825668300543057,2.3328252623627392,2.840942981377679,2.383361237015763,2.384083814874677,16.529735228281183,16.40201781910095,1.9420384486595526,8.34631320554814,5.8703759524012495,4.147209839005401,,9.324725851369484,5.212123505578082,3.466955287992661,2.028248620594358,5.204898837981525,5.169929380837035,5.893874732228083,8.438084042808374,1.0345823680829729,0.7284882197049564
