,6HLL_lig-to-AF_6E59,6HLO_lig-to-AF_6E59,6E59_lig-to-AF_6E59,6HLP_lig-to-AF_6E59,6J21_lig-to-AF_6E59,6J20_lig-to-AF_6E59
75,4.1153019416325884,13.177220926490445,7.663469037843722,9.143095350765481,13.072741428259304,13.088664423063092
76,5.722408750981538,11.797390118721312,7.833824387326746,5.753969032296472,11.701675781440676,11.697848043421645
77,4.302322600655218,9.94620906542916,8.86911247444658,8.490673368294209,9.948591646677748,9.958240105392434
78,2.6088790636173003,11.07098110995721,9.3269202087496,10.222115346657938,10.939982234868904,10.989907885057475
79,5.837816083679018,10.124238295099987,3.7657850923978393,10.650720692875804,10.112680289627821,10.140033754379408
80,4.102522029457816,10.209652452047736,8.210645050720002,9.979529331588322,10.20858562923908,10.225564100794372
81,2.552252653665288,10.041688233677224,8.20029305854357,10.798517162777934,10.051417414108235,10.064407815417159
82,5.343455623200581,9.936921096639049,8.714055330494281,5.811044283093461,9.930376525537596,9.965338640318167
83,5.939295948629464,9.819553542881495,9.908972505542632,5.922435617592205,9.823910631326983,9.860818540560933
84,4.495397375206101,,8.192511395738121,9.44195782323952,,
85,2.646325776883076,,8.285892577885372,11.383680039653314,,
86,5.513927954919965,,5.282054599997664,13.038747704339645,,
87,5.981512269319869,,8.123387844274285,5.787986113134936,,
88,4.499677180676783,,8.197531694111166,10.225277587051142,,
89,5.11336044807194,,8.163433616175158,10.670188796153353,,
90,4.978146917562448,,7.964526882840005,6.0824783583888165,,
91,2.5288271621834895,,8.40019389678647,9.289000404221028,,
92,4.145454586963868,,8.141026938131514,8.477934498974339,,
93,5.42354425259325,,8.448469777287098,9.97963060328239,,
94,4.3507154642080375,,7.630510034575158,10.570734031266866,,
95,4.398111593983448,,9.813658810550306,10.666435030469984,,
96,4.449950776257959,,9.771510072988582,8.01650902073119,,
97,4.302740694710022,,8.231467631749045,10.723656859536284,,
98,4.269236427199201,,8.378012668273765,11.000631932357367,,
99,5.74334861105104,,7.249672102394452,9.99289779860578,,
100,5.901788998183984,,9.81030190912644,9.366279924851892,,
101,2.5535524306201074,,8.16304627750539,10.53053737797881,,
102,4.203998521233144,,7.902230728600058,10.3612910803745,,
103,4.144181504955011,,8.360999281182831,9.603964348534884,,
104,4.464473348326958,,8.170938492361167,8.834360994679994,,
105,3.936311585556551,,7.680074486334375,13.80402957240621,,
106,4.461806010324305,,7.5033517641753065,6.859417970813113,,
107,5.2111180656761915,,8.04324101699808,10.649256045521192,,
108,5.359678249754733,,8.605953722043392,11.105214838247504,,
109,4.983567038529642,,8.380923180686034,8.790415475347436,,
110,4.547477859919091,,7.5984995602573315,13.324889647381132,,
111,5.248456208338947,,10.028600179589414,10.53407787032058,,
112,4.648484628315814,,9.071157644710336,9.896704649922915,,
113,4.508386661752421,,9.554353308861836,10.675605268408043,,
114,5.318927419567057,,4.495807524582213,9.34146990053801,,
115,4.433341582220366,,8.289238397521341,11.539949722866025,,
116,4.27256621158188,,8.090926086672404,5.940364589157148,,
117,6.376229328821936,,8.43334352728009,9.631358366957944,,
118,4.2081438930064525,,8.702289424627544,9.293040788456535,,
119,5.328379626829692,,11.234994600956952,8.750116731582313,,
120,5.235784609170704,,7.729145859729568,11.05004688160844,,
121,4.7944253324817865,,6.497067164174205,11.784235307331244,,
122,4.02780975973941,,8.137043352890311,9.982668516572234,,
123,4.202726441209283,,8.341195236008245,8.892006141022458,,
124,5.370975346732879,,7.950868144032329,9.028269858545325,,
125,5.038053459217342,,8.165211129006588,8.750262493292857,,
126,2.510449165383268,,8.608854563883478,9.787395141024202,,
127,2.944108907061995,,9.51774584157635,10.181145992959749,,
128,5.699909506408856,,8.491052264328763,12.128396104444581,,
129,4.581140222523105,,7.771055606970225,10.146785073050502,,
130,4.435848434988028,,11.419164249177634,7.830142829910482,,
131,2.7579498625005603,,8.118726218357631,7.9684572856917395,,
132,2.314017693122397,,6.744185680916946,9.813967475287466,,
133,4.419192262997731,,10.42737411689078,10.347532418863612,,
134,4.502104924197149,,7.658398406047951,10.036093944991135,,
135,4.3692718265052735,,8.227444320450587,6.294223695468364,,
136,4.257971176834375,,7.978874473514275,9.794277155542687,,
137,5.606265982329813,,8.413072428775642,10.845126762779746,,
138,4.541418877979442,,9.759194116224945,8.692729532837676,,
139,4.386558498216901,,8.578029949036566,8.79535745626552,,
140,3.704672799446237,,8.261803469931465,9.35766311624415,,
141,4.506049361277576,,7.764239974495817,8.923781819883134,,
142,4.743856892085217,,8.259572948044573,7.744714408014403,,
143,5.153126374081211,,5.519318107646979,9.770021635946343,,
144,5.1141026792803235,,8.420042543639408,10.597360317865213,,
145,3.8336755915436957,,7.160259479575226,10.085813657174082,,
146,4.177218328612844,,8.45528220732156,9.576977401026557,,
147,2.7525859531725136,,4.797851182846322,9.422545562611166,,
148,5.215929830731866,,8.28754382072111,10.768854694381238,,
149,4.550984145969225,,8.998930395529213,10.049974125042828,,
150,4.969559380472473,,8.29684712079725,10.811194710475338,,
151,4.734016071170491,,7.467445385532881,9.373141599567242,,
152,5.453199776183737,,8.454254428827989,10.732955043448383,,
153,4.192075428697619,,8.100182761182431,9.83242471258496,,
154,4.15206956785912,,8.399415291114451,10.662140406084895,,
155,2.6030565776105057,,9.689696969570262,10.460720724426304,,
156,2.455256352288892,,8.254514148346471,12.119636279071637,,
157,2.5003121629333602,,7.977550205733447,10.29107248629183,,
158,4.019249896109902,,8.41315869313711,11.426575191667794,,
159,3.659104781886771,,8.087520570907415,10.698731850796793,,
160,6.084585532731468,,8.51352456269376,10.60407505726217,,
161,4.54133672844352,,8.389697656081694,9.13348359263805,,
162,4.358410086913956,,5.8007426392527215,9.887841116204086,,
163,4.209662089914561,,8.39272362819549,10.212328538075427,,
164,4.361599682871926,,8.404841939156796,9.444486973934103,,
165,5.77402785653066,,7.783387953493123,11.667529413011643,,
166,4.854130559574898,,8.468544829857182,11.047749287605521,,
167,5.158228174411843,,8.19660808052525,11.030821307962947,,
168,4.186847595318996,,4.589162073388611,10.182456056487814,,
169,5.401792309472566,,7.7723226316199225,10.414605074433492,,
170,3.5905921394572986,,7.972671342867814,10.177546047417627,,
171,5.925990697982387,,8.266082386309726,9.550376999166021,,
172,4.97790886916934,,8.38065165535596,8.953904718373272,,
173,5.013693671136241,,7.714910419676472,10.53824047009648,,
174,5.098184837070713,,8.134812980514146,11.219580352147934,,
175,4.219233720779704,,9.196178708562684,11.159167016189082,,
176,4.540702898877532,,8.367763211541506,11.625181614234641,,
177,5.660523298261024,,7.340498844529113,11.327204940320495,,
178,2.8223465765312765,,8.034538873060153,11.218084112920812,,
179,5.841581183805928,,8.323591774419357,11.022944514726797,,
180,5.671083990067591,,8.00894137996108,11.025028394081188,,
181,5.695108481379158,,8.044586380674948,11.211617602219357,,
182,6.087138518586668,,8.295961171501753,9.13111811980484,,
183,2.181160917401817,,9.309565183868276,9.341900733014052,,
184,5.391685454128674,,8.112016892490741,10.53245882018858,,
185,4.288928244956314,,10.114228865802698,5.258987975629111,,
186,4.235176467222147,,8.555748078438612,11.182967354377402,,
187,2.2386105214459175,,8.102123706117714,11.33400488320903,,
188,4.1081063993500155,,8.022319051438648,10.824759020383771,,
189,5.314844146014581,,8.682448048504682,9.661305641567196,,
190,2.970030370565487,,9.15210769641599,9.352629730715588,,
191,5.326437295662608,,7.547471354247336,,,
192,4.556601002481316,,8.873487823013019,,,
193,5.8734683559998935,,9.213638412907581,,,
194,5.081634764412955,,8.718470393550808,,,
195,4.7260816349244426,,8.171787184800351,,,
196,2.7137804212306116,,8.4593145419463,,,
197,2.6056154878809163,,8.274839762581424,,,
198,4.934892900447662,,7.936758673481393,,,
199,4.338378011632485,,7.754883522929338,,,
200,5.1042343794476706,,8.752551381941961,,,
201,4.402384107386572,,8.270446872645278,,,
202,4.187567253827996,,7.951266471904825,,,
203,3.122426991004259,,8.37155000456341,,,
204,5.641948863232464,,6.045001235372387,,,
205,4.719028522656833,,8.542010636545292,,,
206,4.238163857961852,,7.292283724693592,,,
207,4.463382698858004,,8.329430006869327,,,
208,5.098255506952742,,10.74321414717722,,,
209,3.0959621346806787,,6.700421082383264,,,
210,4.24773356304471,,8.48140305818074,,,
211,5.448475791927733,,8.400638818758061,,,
212,5.957929505161942,,8.561772007997158,,,
213,5.295889362275046,,8.464095178062195,,,
214,4.509708513429398,,9.09962131601914,,,
215,4.955175779872019,,7.771779289135379,,,
216,5.038322947500794,,8.521308322832379,,,
217,5.3046629571496045,,8.343049115223009,,,
218,2.3249960952957345,,7.962242141991569,,,
219,3.9560867219014497,,8.388810151315324,,,
220,5.043678045279083,,5.278407691362538,,,
221,5.65904065937927,,8.27686847318213,,,
222,5.711361647505969,,7.914192407732796,,,
223,2.907523948833972,,6.753299424628561,,,
224,2.7427234756694605,,8.315715720527999,,,
225,2.975955661989263,,7.640341777195652,,,
226,5.331525939797081,,8.212639330125846,,,
227,5.312212468215725,,7.862907907433469,,,
228,5.933107914963716,,9.09397049590003,,,
229,5.664835915301804,,8.403051992857556,,,
230,6.2475973145673445,,9.53889061508762,,,
231,5.3520031934233625,,9.064105856157344,,,
232,3.627448245254212,,8.667990922313729,,,
233,5.725910177435486,,9.39680491852574,,,
234,5.245671415101234,,8.205849137271299,,,
235,4.153701692230657,,7.782627727906957,,,
236,2.6491767547264313,,8.848820434665697,,,
237,5.604303242265533,,9.306460771081523,,,
238,4.2546258398563355,,8.471376146987739,,,
239,5.268951318994555,,9.530977034259001,,,
240,4.631765808192447,,9.418727937863377,,,
241,4.264321265661117,,10.750689851181804,,,
242,5.837712009259957,,9.566164579196972,,,
243,4.876371673778364,,8.549639475278932,,,
244,1.3318793208830382,,8.420946619161006,,,
245,5.76544164091217,,8.596650687901318,,,
246,4.2161918519161885,,8.457053421737996,,,
247,2.225804925296332,,7.925323531348968,,,
248,5.385802044654891,,8.765479757625096,,,
249,5.379810857543773,,8.639120304843216,,,
250,2.4725864087367095,,6.917715825229779,,,
251,3.6942097696371414,,7.966075999019082,,,
252,4.3005243880922555,,8.616976425358745,,,
253,4.161934656290749,,8.679465575247148,,,
254,4.4276473865081964,,10.12045174614017,,,
255,5.482574442254601,,8.065044506562975,,,
256,5.673469038311767,,6.750760294249918,,,
257,4.295474817950439,,7.394390923380005,,,
258,5.260016289529802,,8.622214899268375,,,
259,5.598311775180529,,4.065940021819884,,,
260,5.2981343648728245,,10.106089837256906,,,
261,5.19874516508647,,11.72558742962972,,,
262,4.9649404717145496,,9.201069731372206,,,
263,4.496595430754023,,8.350065842974358,,,
264,5.442020803910162,,8.609914109166125,,,
265,5.335805901519547,,8.940017962134988,,,
266,4.22458652488772,,8.786336951400298,,,
267,2.4238052106330836,,7.971997773871024,,,
268,5.318555254869168,,11.967199572972605,,,
269,4.565426021642115,,6.997398968755055,,,
270,4.495274451983211,,5.847274935618582,,,
271,4.809203936478398,,8.524757474336974,,,
272,5.457161481789737,,9.732623397062392,,,
273,4.245277516467997,,8.354203697918054,,,
274,2.803495522457731,,8.757057690910527,,,
275,5.22991758463903,,8.522485138100022,,,
276,4.269610727061533,,7.205440147481259,,,
277,6.14987290823235,,8.605234395569584,,,
278,5.44981740729505,,9.514499068879198,,,
279,5.2856199485075805,,8.317493182072782,,,
280,5.933486967842741,,9.743869126665093,,,
281,5.4312354700510195,,11.333243120056327,,,
282,5.23927357367626,,8.53268292914188,,,
283,4.949092968848384,,8.001972072653547,,,
284,4.491531616146425,,8.783260840832535,,,
285,3.8429850220661863,,8.975335962481925,,,
286,4.378394706458599,,8.993353773990854,,,
287,4.193448615639753,,5.93363263009635,,,
288,4.49519473150302,,9.768286087890992,,,
289,4.217805466398654,,9.59007502514439,,,
290,5.735414400983512,,8.87441379934732,,,
291,3.7465818077179427,,9.12432879363,,,
292,2.8830519935542345,,8.598950103982935,,,
293,5.014522323796015,,8.663297422455926,,,
294,4.408453795873112,,9.095838873230145,,,
295,3.8352204728866397,,9.459609159180497,,,
296,4.477215436976476,,8.690876175372676,,,
297,5.5805877682439196,,9.808287499614153,,,
298,4.453208690382853,,8.238592789141586,,,
299,4.609857953236121,,8.502967218936574,,,
300,4.090144732851609,,7.630905782076792,,,
301,5.298131504950611,,10.13427741802024,,,
302,4.206466442463652,,8.468135963110214,,,
303,6.095683578204021,,8.005406355812521,,,
304,5.0452691009575314,,9.398878843942997,,,
305,4.727710167104968,,9.374197081099592,,,
306,4.904031033945934,,9.289637927801564,,,
307,4.677210773710861,,6.919586142489368,,,
308,5.15408432509032,,8.734960872352763,,,
309,5.070118485795305,,6.823986805015465,,,
310,5.271842696513056,,8.617070000413879,,,
311,5.683508194906815,,8.504146931320978,,,
312,5.817899565856057,,8.244851610081994,,,
313,5.743789693010393,,8.45054134056748,,,
314,5.464341840635355,,8.415030249960529,,,
315,4.615655667300313,,8.456155612778407,,,
316,5.370769543518359,,9.791080205584105,,,
317,5.391099505923174,,8.62998262284242,,,
318,5.223293948055519,,9.246910053060665,,,
319,4.311255677311784,,8.142394219516254,,,
320,6.268829285659666,,8.823388970191466,,,
321,5.464739980665649,,8.872959099665275,,,
322,5.249616992861432,,9.790206457906326,,,
323,3.788366729085816,,8.481268147823123,,,
324,4.407917880576482,,10.941821872412117,,,
325,5.381610145535826,,9.553635066386793,,,
326,4.639507453406357,,9.338349838143962,,,
327,2.67247585386357,,6.501847661034918,,,
328,2.702911038725293,,8.63093983226302,,,
329,6.105189486946125,,8.026837356807883,,,
330,5.7765526154353335,,8.454827310456977,,,
331,5.74026593126475,,10.03822040084404,,,
332,4.240368599127411,,6.821046002228867,,,
333,4.647228389515788,,7.478489491890408,,,
334,5.143252870982924,,8.550750039393355,,,
335,4.54124192144731,,8.24604742608078,,,
336,4.649693756709991,,9.387978564926996,,,
337,4.565104484719046,,8.016974506129227,,,
338,5.283086390208964,,8.386476571508005,,,
339,4.456336156802566,,10.59343959620778,,,
340,4.1165616264770035,,8.634580053155215,,,
341,4.292125942917725,,8.331529256407858,,,
342,5.132985164642843,,8.41285241276673,,,
343,4.359023430033143,,6.678289230100756,,,
344,4.440913378968663,,9.708347410038598,,,
345,6.813134118713531,,8.545296722869658,,,
346,10.350311930438503,,9.174078043527771,,,
347,10.522605826336259,,8.472527603263607,,,
348,10.306388637359277,,8.813823044810297,,,
349,10.36311318652878,,9.059528433620017,,,
350,,,8.806312190241503,,,
351,,,8.630683695183972,,,
352,,,8.699634713131333,,,
353,,,8.797004688713637,,,
354,,,9.3000333927865,,,
355,,,7.987623405381045,,,
356,,,10.632377866812554,,,
357,,,9.473133433742984,,,
358,,,8.974253950625181,,,
359,,,9.598681530396963,,,
360,,,9.744681643040515,,,
361,,,6.539285394010886,,,
362,,,8.370299229763795,,,
363,,,9.326796572801634,,,
364,,,8.357953149071705,,,
365,,,8.163016251311499,,,
366,,,10.601100611614338,,,
367,,,6.885009665760098,,,
368,,,8.792391813817316,,,
369,,,6.447861538566389,,,
370,,,9.495841254612284,,,
371,,,8.309141479764177,,,
372,,,9.854707823660204,,,
373,,,9.07553008199149,,,
374,,,8.315818121118847,,,
375,,,9.77207162919343,,,
376,,,8.88840773386105,,,
377,,,8.720628232661499,,,
378,,,8.78827469444623,,,
379,,,10.93571225204872,,,
380,,,6.770200954421581,,,
381,,,9.66899890468512,,,
382,,,8.435653214914977,,,
383,,,8.959156278502354,,,
384,,,9.931192312767394,,,
385,,,8.101998965040146,,,
386,,,12.046767885075472,,,
387,,,9.497767168436313,,,
388,,,8.582180420962995,,,
389,,,9.364437161813202,,,
390,,,8.703562892907462,,,
391,,,8.55101660777536,,,
392,,,10.046799446986759,,,
393,,,9.433374148537542,,,
394,,,8.426509857982712,,,
395,,,8.505735819686544,,,
396,,,8.35408300639149,,,
397,,,8.744715974440016,,,
398,,,8.561100882408509,,,
399,,,8.710103346199853,,,
400,,,9.14577144307365,,,
401,,,11.741503444029824,,,
402,,,9.593820982090001,,,
403,,,10.356423774881966,,,
404,,,10.714854397661583,,,
405,,,9.515530140626836,,,
406,,,8.910538125175071,,,
407,,,8.729240165350195,,,
408,,,8.817355302386618,,,
409,,,8.796509362922581,,,
410,,,8.731601693839114,,,
411,,,9.218252814428856,,,
412,,,7.170449021408379,,,
413,,,9.33244231038912,,,
414,,,8.73081401002491,,,
415,,,8.428041883332844,,,
416,,,9.821472250191146,,,
417,,,7.078325753315784,,,
418,,,8.584857650813484,,,
419,,,9.695066522169471,,,
420,,,7.692443359364662,,,
421,,,8.794427138267096,,,
422,,,7.653191877111491,,,
423,,,9.456681931933996,,,
424,,,9.688196739263839,,,
425,,,6.182673135797326,,,
426,,,7.390542398866278,,,
427,,,8.563556035170555,,,
428,,,8.385816409944166,,,
429,,,8.81236376601318,,,
430,,,9.547568969614247,,,
431,,,8.350349588371179,,,
432,,,8.21460914164179,,,
433,,,6.079703134406622,,,
434,,,8.648462408913689,,,
435,,,10.65137932874158,,,
436,,,9.212512618593598,,,
437,,,8.86477468971516,,,
438,,,9.183304563072324,,,
439,,,8.638009266256004,,,
440,,,9.49516215856968,,,
441,,,8.862888499281897,,,
442,,,9.528627171939418,,,
443,,,9.234129642646474,,,
444,,,7.846222492291251,,,
445,,,8.722756798499208,,,
446,,,8.72793063672486,,,
447,,,8.810493856244817,,,
448,,,8.664528326304971,,,
449,,,9.044140936425494,,,
450,,,9.792174992029167,,,
451,,,9.170378003123348,,,
452,,,8.430529179901953,,,
453,,,9.686168775242393,,,
454,,,10.201850047707065,,,
455,,,8.571144399323543,,,
456,,,7.080021915451208,,,
457,,,7.055172719660616,,,
458,,,8.594764818791969,,,
459,,,9.410719647793409,,,
460,,,8.376062714922309,,,
461,,,9.34439927266959,,,
462,,,8.71074011311609,,,
463,,,9.28899577150378,,,
464,,,8.83857758268942,,,
465,,,8.73956764530648,,,
466,,,9.432972954174257,,,
467,,,9.387285804463245,,,
468,,,7.627131137498111,,,
469,,,9.70920142135841,,,
470,,,8.707615167324906,,,
471,,,8.953699245099127,,,
472,,,8.719584196624126,,,
473,,,10.686382351488518,,,
474,,,8.320363608966286,,,
475,,,9.631964661399248,,,
476,,,8.39206221539681,,,
477,,,9.59602129493706,,,
478,,,8.793164835663942,,,
479,,,8.875600936470153,,,
480,,,10.2390878352736,,,
481,,,7.245246657482902,,,
482,,,9.35424256327563,,,
483,,,9.622488760181803,,,
484,,,10.142521552938579,,,
485,,,8.826275471399834,,,
486,,,9.089012993836674,,,
487,,,9.361879141984826,,,
488,,,11.527842862487576,,,
489,,,10.65296680636251,,,
490,,,9.584871973911447,,,
491,,,8.985151189298222,,,
492,,,9.83396080153344,,,
493,,,8.844776789402156,,,
494,,,10.021324687287455,,,
495,,,9.769077793055528,,,
496,,,9.05328194008073,,,
497,,,9.450870030343937,,,
498,,,9.437146339965324,,,
499,,,9.821674116058954,,,
500,,,8.846106847805293,,,
501,,,9.408150312711925,,,
502,,,8.315980502006356,,,
503,,,8.448160420306579,,,
504,,,8.894087229496165,,,
505,,,8.820394138190396,,,
506,,,10.636327346214372,,,
507,,,11.149699582333891,,,
508,,,9.498742988908466,,,
509,,,8.606512526803508,,,
510,,,9.430508553400294,,,
511,,,7.190504266863877,,,
512,,,9.485120742238848,,,
513,,,9.834443053196113,,,
514,,,10.358012678486869,,,
515,,,9.621253582527165,,,
516,,,8.996281450023588,,,
517,,,8.915141157922601,,,
518,,,10.470035231981495,,,
519,,,7.107379213889975,,,
520,,,9.266079459477655,,,
521,,,9.854188204644647,,,
522,,,8.858775092340528,,,
523,,,12.19626800780806,,,
524,,,9.421497100274843,,,
525,,,9.78244663491145,,,
526,,,9.425911068767995,,,
527,,,9.609867626473608,,,
528,,,11.148154409692008,,,
529,,,8.609632416715828,,,
530,,,9.33623479457235,,,
531,,,8.528094302474223,,,
532,,,10.0341712875506,,,
533,,,8.17276532268313,,,
534,,,8.969316767270193,,,
535,,,10.958411051381487,,,
536,,,11.079708007282283,,,
537,,,9.922084839912381,,,
538,,,10.685364713525143,,,
539,,,9.805525449034645,,,
540,,,8.945419466655032,,,
541,,,9.550164605965845,,,
