,6RZ6_lig-to-AF_6RZ6,6RZ9_lig-to-AF_6RZ6,6RZ8_lig-to-AF_6RZ6,6RZ7_lig-to-AF_6RZ6
33,3.2919012330709956,4.7033418372967555,4.987692447507925,3.171340600343831
34,2.9450558710923036,4.262949669749899,12.921849607348348,2.874000414686389
35,3.3472857683924024,3.7269076254519256,12.684925765769075,3.2711677251284548
36,2.661436581071996,3.0902486096303425,12.836835802171672,2.586870931307306
37,4.091060039884824,4.521752984667583,12.586673559908029,4.007091673281901
38,12.469094937629208,5.00248222466423,12.974438965250455,12.421010641984596
39,3.2856689941708312,3.589051822814484,4.8418012485295545,3.20743823998768
40,5.121662820900542,12.274360624756767,6.895832009107177,5.023268371112258
41,12.335643008558435,13.133485576135177,4.5999014221558,12.287741153753176
42,6.83399732628371,12.344770714046405,5.142308514637222,6.76399071734226
43,3.002118636021284,4.702783592718486,12.633979250643316,2.919744111168222
44,12.306356320544998,3.925898855796279,12.617280888263847,12.26155670887667
45,6.055777471633108,13.568885723161985,13.436928512394665,5.9552666823068146
46,3.3196332858322677,3.6595655232354143,12.973965093048744,3.207904445071363
47,5.085553678167551,3.9521440251805866,5.328694955517113,5.019423182792363
48,6.286993631202437,12.227867064266107,12.87326176698825,6.185885516690028
49,6.68474770749721,4.136149468600178,12.400870734565794,6.616725954140887
50,12.211421368474193,3.7996283962173,13.587849682703313,12.162675455120063
51,12.41318348120406,3.1161796325208773,12.268255665231452,12.360437389704474
52,12.334305414346733,4.355796545475213,12.490895166848588,12.29637689238759
53,4.2766337533776575,12.130042917584777,12.5462990668456,4.195236884755998
54,12.062699491870529,3.9470374900172294,3.8784976331597205,12.0106811171623
55,4.17182169638122,4.262039124152134,12.628333456573959,4.107714737311168
56,12.435190873114777,2.9786201345981635,4.44052702913565,12.388707933755448
57,3.66987075549377,6.00744794800621,4.490778803962362,3.5685697620294943
58,12.442685587253516,4.381880437725163,14.906217695413762,12.39923396874792
59,4.636008119173174,4.340550018645178,14.454356694958628,4.536892571970032
60,4.411315268692558,4.378035871742679,13.434054757160352,4.308772216909903
61,2.831106979029271,4.612087648981099,12.881259705591818,2.789257515371884
62,2.8057006182237396,3.941137784875726,14.403081208252056,2.754822369328995
63,3.53797722254739,4.326379111303058,12.741497711793889,3.5097070713430987
64,2.862792232406944,4.382215424822219,12.657045024711257,2.8057637743829456
65,13.273728661219833,4.394958301454731,12.712997275376589,13.203909941357306
66,3.2007452430819963,3.931973504529115,4.246825990488221,3.17192777745323
67,3.353317346796336,4.627816620330195,12.756875743882059,3.27323598828849
68,3.190431135218703,4.582366898885542,13.359223409261292,3.16912508264527
69,4.1456208220648225,7.419635653432756,3.416659300218791,4.044005837099542
70,13.124554107044242,4.162890736749021,3.3797023898481378,13.058624917604298
71,12.971608612417972,12.149472873235835,12.304279187134258,12.90566375221853
72,4.37108589753658,4.689824313431545,12.208863018224987,4.30950182324301
73,12.353044184317726,4.4053178957422965,3.3056301178801024,12.305665899553993
74,3.88135095051646,3.251043059273754,3.5156808378883326,3.764925491986761
75,12.294541004289666,4.08961809507857,4.636395251699814,12.246425975384037
76,6.587682168509628,4.568137745347721,14.376459228215849,6.505701477691526
77,4.336767326462268,4.8671083287506285,12.251958582668776,4.2412734764367475
78,3.6119459407395254,12.274504006630538,5.034822081289809,3.5349077759853587
79,2.948443106506857,5.036618414695705,5.103871699388571,2.867992897925026
80,2.8186340914857775,4.508978432765368,12.088525694025913,2.751216864824629
81,13.031775817333418,4.794827466841697,14.170048900317681,12.95818193948022
82,13.250392153879046,4.6715249622719135,4.608555941590956,13.189412131927138
83,3.6750193379060594,4.978218921586661,14.109626515772321,3.5763681939480443
84,12.397249007978912,4.9789257680850465,14.444526542465107,12.350469472716469
85,12.154894426786425,3.2761004197706365,4.529148915591378,12.108457235178117
86,4.241291479346577,4.712538432157505,3.55893780175493,4.100381698212791
87,12.322277858667713,4.958506608460425,14.657480111384697,12.276629145695178
88,3.748183892534112,3.8611070246434913,4.352403942576998,3.6766842894702543
89,4.556906667243299,4.522807590760921,6.421666633070138,4.490688232225488
90,12.288358475389089,5.389317702889372,5.303196718500168,12.236822157403665
91,4.358534361923728,4.926971217554398,4.2564185148303855,4.280610770959537
92,12.328612551963046,4.519135779191404,4.929793466028376,12.28199731090574
93,13.085579059699624,4.6761837533012285,11.940045815165721,13.015909646256452
94,12.917221781398888,4.252342341849796,4.5455400231197824,12.858927715955769
95,4.600584361184688,3.3250187393607784,5.595250241702122,4.501000285888238
96,12.491450003359947,12.18625728535133,5.200642334588722,12.422470912866777
97,12.457232889547473,12.254717487284235,12.977013499627397,12.391531895944716
98,4.61958436369703,4.285748606668417,4.0070382470790795,4.540715952838994
99,4.346919471511998,4.860022542403562,4.458983468918725,4.28568077004858
100,12.188745855762749,6.274517243719655,5.118319564206512,12.12641545223871
101,12.924162862290604,4.4849567282237315,4.005438500811684,12.847303251087556
102,4.072557763904372,11.575238106902622,13.372205842488743,4.010944055035699
103,12.275137995113882,12.15489298990877,4.077818695891067,12.226309271295193
104,11.893574913721107,4.521078641358161,13.120285337745898,11.834491907097332
105,4.120078949926013,4.2465692686074155,4.4214277022087245,4.019409465261882
106,4.609087917044165,6.204243444391138,5.7748205544057205,4.5225683091950515
107,12.473416610858662,3.9768012134326,5.384576925963724,12.407056561156208
108,4.052013393172807,12.162201684342765,4.628128427240779,3.993095557560416
109,3.551069469454859,5.056491963856567,5.562570766333296,3.469463786225674
110,12.202668455899959,5.033577078825424,5.071316842010458,12.145188734236992
111,4.05932074274872,12.078546641610641,3.1911154804786688,4.002404585550039
112,12.091789489869129,3.7184899729387433,4.12618433336434,12.0244307055229
113,4.343255577131043,12.21413347875029,3.8443083340812896,4.274847816923864
114,4.6054244926655015,11.798863543055152,4.042681116775147,4.531395704066401
115,12.203733527360784,4.211782174008704,3.0546463483509565,12.148983738951662
116,3.7363619438007754,4.25892508244024,12.37349335703561,3.723975550708373
117,3.140051699179843,12.063080471791476,3.6090730367362545,3.0831520218254824
118,3.9255383317570782,11.987293758564869,3.1754148947421137,3.82054052688317
119,6.925014707482276,3.8180118322369068,4.265452743746199,6.8009175817905465
120,4.546006695551237,4.426070040596889,3.160486193746098,4.467871747600754
121,5.667655226759693,12.128082201284798,5.991987665117439,5.576041056171464
122,12.578877512061876,4.555818641226589,4.24693628403212,12.531165441628817
123,4.584273756828245,12.397648180208568,13.27614190695023,4.495937203249477
124,12.442702562577086,4.829869796423893,4.323063721025981,12.379182867960004
125,6.72739808489507,5.205858512129674,4.638921606863451,6.595940964913774
126,4.291611867382348,11.586111066066906,4.738372674214039,4.199077173954404
127,3.2470388444023586,,13.474882670614704,3.216774790524342
128,4.7093836534977775,,5.418897761870756,4.612555427363439
129,12.18634911440947,,12.79149791189729,12.131432898515115
130,11.58320988743673,,3.3713555952044665,11.51470797454088
131,4.795332464252413,,4.993564872561912,4.685505704163571
132,4.467627181036547,,5.450883551614227,4.377262869603925
133,4.3401803575363065,,5.039656483345972,4.255308516053024
134,4.385299029830621,,5.335395577862021,4.312644909091264
135,14.028585598087078,,5.4516657789273975,13.953565869573367
136,12.339496238041347,,5.3175740503136,12.235710473596042
137,4.617206310711378,,3.433843496975053,4.528061519770463
138,4.454552068001593,,12.208636653951666,4.368269611335128
139,12.772929811084568,,4.4649725885678615,12.697860812797133
140,6.128548558893388,,2.6692733515832745,5.968653600166855
141,14.086194538179662,,12.6238877557834,14.013938572272142
142,4.688394340478229,,5.224113892565571,4.592879810008753
143,11.962483320298126,,6.281130576921181,11.884735044645737
144,4.558302262302359,,5.54148671384262,4.481500076115185
145,4.389617513500014,,4.268434132056637,4.303453983872642
146,3.9465668523855073,,5.318716680077758,3.8899578175357648
147,4.07515414401843,,3.445008352031878,3.957123269027024
148,5.51104442653452,,5.013590296356092,5.3511164443896275
149,4.177597267221096,,5.142955461902303,4.102634897536632
150,5.73094937272519,,5.213786845904003,5.563297237522387
151,4.878322591691546,,5.033331373665194,4.781150930922542
152,11.76540299063199,,3.9331174085081257,11.585971732959315
153,,,3.7708634975897275,
154,,,5.457761878437662,
155,,,5.35799180584186,
156,,,12.647527383848177,
157,,,3.1281311577096784,
158,,,4.623764645581994,
159,,,4.419760445569012,
160,,,4.447930378227397,
161,,,2.597557541937859,
162,,,4.673534595573228,
163,,,4.177382458659782,
164,,,4.024251979013676,
165,,,4.9881044019832705,
166,,,4.6715996009915255,
167,,,3.7372981932513762,
168,,,12.551127436143954,
169,,,4.439682504951541,
170,,,4.001373407928743,
171,,,4.450935824570743,
172,,,5.798252690985349,
173,,,3.8083031420293656,
174,,,5.338692142041739,
175,,,5.138517724325291,
176,,,5.188830987234118,
177,,,3.018556857757644,
178,,,13.684441920954237,
179,,,4.716460772905954,
180,,,4.615883126758592,
181,,,13.07751638852212,
182,,,12.51253598871651,
183,,,4.886451385622999,
184,,,4.353219442600945,
185,,,4.663313382927558,
186,,,12.306678037764586,
187,,,15.156949400994206,
188,,,3.944507891704074,
189,,,12.340025290854415,
190,,,4.6165063579067045,
191,,,12.370378666324052,
192,,,13.932392882061354,
193,,,13.042560449292264,
194,,,4.892506286961119,
195,,,3.928650999368921,
196,,,12.572349652614264,
197,,,4.828505972853291,
198,,,12.89294534445333,
199,,,4.789520119394305,
200,,,12.800875170426155,
201,,,4.342935998150493,
202,,,5.134281099138757,
203,,,4.1282123064842855,
204,,,13.821469209951891,
205,,,4.704664669952,
206,,,3.767796290421365,
207,,,3.85318928666742,
208,,,3.5764167818539727,
209,,,13.631135219804374,
210,,,4.5437882831480225,
211,,,4.528562405397484,
212,,,7.632219341896525,
213,,,4.478608325989845,
214,,,14.190452607266698,
215,,,14.623796945174268,
216,,,14.654419404290298,
217,,,5.729555791539196,
218,,,4.651850343930589,
219,,,12.2739437326249,
220,,,5.453533336069288,
221,,,7.152501552127723,
222,,,5.092801923813845,
223,,,14.133609919171738,
224,,,12.545816694363388,
225,,,12.292563577517395,
226,,,12.73959405621,
227,,,15.169578554611146,
228,,,15.019545785771502,
229,,,4.371049701673341,
230,,,4.632805398059153,
231,,,7.245308711284514,
232,,,14.001014483100628,
233,,,13.959404537910851,
